Time,Mass,Temperature,Pressure,Mass_Flow_Rate
2.3333333333333335,16.175626105880273,259.59131605554506,12053714.88779338,-2.418807318276411
2.3737373737373737,16.078249797253715,258.96509379275807,11952249.638798334,-2.401344562317284
2.4141414141414144,15.98157608188028,258.34113479042287,11851759.342232505,-2.3840287154128275
2.4545454545454546,15.885599052600293,257.7194281553214,11752233.471688446,-2.3668583668001104
2.494949494949495,15.790312858937979,257.09996305968934,11653661.626880854,-2.349832120937603
2.5353535353535355,15.695711706493787,256.4827287407473,11556033.531989047,-2.332948597323451
2.575757575757576,15.601789856364086,255.86771450024492,11459339.034038365,-2.3162064303191636
2.6161616161616164,15.508541624505291,255.25490970397755,11363568.101257334,-2.299604268966189
2.6565656565656566,15.415961381170739,254.64430378134003,11268710.821507826,-2.2831407768147347
2.6969696969696972,15.324043550325852,254.03588622486993,11174757.400716007,-2.266814631750535
2.7373737373737375,15.232782609059791,253.42964658978886,11081698.161317864,-2.2506245258223085
2.7777777777777777,15.142173087029988,252.82557449356113,10989523.54074637,-2.23456916507538
2.8181818181818183,15.052209565893538,252.22365961544594,10898224.089925358,-2.2186472693844954
2.858585858585859,14.962886678753827,251.62389169605757,10807790.471791165,-2.2028575722900943
2.8989898989898992,14.874199109611045,251.0262605369279,10718213.459833292,-2.1871988208363167
2.9393939393939394,14.786141592819126,250.43075600007256,10629483.936655737,-2.171669775411111
2.97979797979798,14.698708912551409,249.8373680075617,10541592.892560387,-2.1562692095887552
3.0202020202020203,14.611895902269003,249.24608654109275,10454531.424147844,-2.1409959099738947
3.060606060606061,14.525697444199142,248.65690164156823,10368290.732940733,-2.1258486760481468
3.101010101010101,14.440108468817133,248.06980340867608,10282862.124024604,-2.1108263200183224
3.1414141414141414,14.355123954334937,247.48478200047376,10198237.004708404,-2.0959276666666824
3.181818181818182,14.270738926197353,246.90182763297608,10114406.883204969,-2.081151553203373
3.2222222222222223,14.186948456581005,246.3209305797455,10031363.36732783,-2.0664968291202985
3.262626262626263,14.103747663902729,245.74208117148714,9949098.163208906,-2.0519623560474036
3.303030303030303,14.021131712331062,245.16526979564597,9867603.07403226,-2.0375470076104145
3.3434343434343434,13.93909581130434,244.5904868960077,9786869.998786272,-2.0232496692905357
3.383838383838384,13.85763521505552,244.01772297230337,9706890.931034092,-2.00906923828612
3.4242424242424243,13.776745222139883,243.44696857981626,9627657.957699342,-1.9950046233757124
3.464646464646465,13.69642117497154,242.87821432899304,9549163.257871203,-1.9810547447833395
3.505050505050505,13.616658459362617,242.3114508850572,9471399.1016242,-1.9672185340451245
3.545454545454546,13.537452504069012,241.74666896762614,9394357.848855319,-1.9534949338777823
3.585858585858586,13.458798780342084,241.18385935033157,9318031.948137797,-1.9398828980488931
3.6262626262626263,13.380692801483262,240.62301286044212,9242413.935589226,-1.9263813912484957
3.666666666666667,13.303130122406907,240.06412037849017,9167496.433757572,-1.912989388962771
3.707070707070707,13.226106339205483,239.5071728379007,9093272.150520708,-1.8997058773489288
3.747474747474748,13.149617088721246,238.9521612246238,9019733.878002282,-1.8865298531119066
3.787878787878788,13.073658048123107,238.39907657677014,8946874.4915027,-1.873460323382659
3.8282828282828287,12.99822493448651,237.84790998424847,8874686.948443646,-1.8604963055977328
